"","RecordType","Latitude","Longitude","ZIP","VIN","MAKE","MODEL","BODY","YEAR","SELLER","CITY","COUNTYNUM","WGT","STATE","MON","NewUsed","RecodedType","Geography","NewZips","CarCount","Dealer"
"2171220","CarSale",39.04,-121.56,95961,"2HGFB2F59FH528595","HOND","CIVIC LX","4D",2015,"FOLSOM LAKE HONDA","OLIVEHURST",115,"R","CA",201503,"New",1,1,95961,1,NA
"2171385","CarSale",39.04,-121.56,95961,"2HGFB2F85FH532802","HOND","CIVIC EX","4D",2015,"FOLSOM LAKE HONDA","OLIVEHURST",115,"","CA",201506,"New",1,1,95961,1,NA
"2172003","CarSale",39.04,-121.56,95961,"19XFB2F97FE223125","HOND","CIVIC EX-L","4D",2015,"AUTONATION HONDA ROSEVILLE","OLIVEHURST",115,"","CA",201501,"New",1,1,95961,1,NA
"2172004","CarSale",39.04,-121.56,95961,"1HGCR2E54FA041769","HOND","ACCORD SPRT","4D",2015,"AUTONATION HONDA ROSEVILLE","OLIVEHURST",115,"","CA",201501,"New",1,1,95961,1,NA
"2172005","CarSale",39.04,-121.56,95961,"2HGFB2F52FH516434","HOND","CIVIC LX","4D",2015,"AUTONATION HONDA ROSEVILLE","OLIVEHURST",115,"R","CA",201501,"New",1,1,95961,1,NA
"2172060","CarSale",39.04,-121.56,95961,"2HGFB2F59FH515006","HOND","CIVIC LX","4D",2015,"FOLSOM LAKE HONDA","OLIVEHURST",115,"","CA",201502,"New",1,1,95961,1,NA
"2172123","CarSale",39.04,-121.56,95961,"1HGCR2F33FA110481","HOND","ACCORD LX","4D",2015,"AUTONATION HONDA ROSEVILLE","OLIVEHURST",115,"","CA",201503,"New",1,1,95961,1,NA
"2172124","CarSale",39.04,-121.56,95961,"1HGCR2F59FA105383","HOND","ACCORD SPRT","4D",2015,"AUTONATION HONDA ROSEVILLE","OLIVEHURST",115,"R","CA",201503,"New",1,1,95961,1,NA
"2172125","CarSale",39.04,-121.56,95961,"2HGFB2F50FH519199","HOND","CIVIC LX","4D",2015,"AUTONATION HONDA ROSEVILLE","OLIVEHURST",115,"","CA",201503,"New",1,1,95961,1,NA
"2172126","CarSale",39.04,-121.56,95961,"2HGFB2F97FH515508","HOND","CIVIC EX-L","4D",2015,"AUTONATION HONDA ROSEVILLE","OLIVEHURST",115,"R","CA",201503,"New",1,1,95961,1,NA
"2172154","CarSale",39.04,-121.56,95961,"19XFB2F50FE298925","HOND","CIVIC LX","4D",2015,"AUTONATION HONDA ROSEVILLE","OLIVEHURST",115,"R","CA",201510,"New",1,1,95961,1,NA
"2172193","CarSale",39.04,-121.56,95961,"2HGFB2F83FH528005","HOND","CIVIC EX","4D",2015,"AUTONATION HONDA ROSEVILLE","OLIVEHURST",115,"","CA",201504,"New",1,1,95961,1,NA
"2172194","CarSale",39.04,-121.56,95961,"5FNRL5H67FB082775","HOND","ODYSSEY EXL","VN",2015,"AUTONATION HONDA ROSEVILLE","OLIVEHURST",115,"R","CA",201504,"New",1,1,95961,1,NA
"2172195","CarSale",39.04,-121.56,95961,"5J6RM4H52FL035739","HOND","CR-V EX","UT",2015,"FOLSOM LAKE HONDA","OLIVEHURST",115,"","CA",201504,"New",1,1,95961,1,NA
"2172268","CarSale",39.04,-121.56,95961,"1HGCR2F37FA150997","HOND","ACCORD LX","4D",2015,"AUTONATION HONDA ROSEVILLE","OLIVEHURST",115,"","CA",201505,"New",1,1,95961,1,NA
"2172269","CarSale",39.04,-121.56,95961,"1HGCR2F58FA108422","HOND","ACCORD SPRT","4D",2015,"AUTONATION HONDA ROSEVILLE","OLIVEHURST",115,"R","CA",201505,"New",1,1,95961,1,NA
"2172270","CarSale",39.04,-121.56,95961,"1HGCR3F98FA003842","HOND","ACCORD TOUR","4D",2015,"AUTONATION HONDA ROSEVILLE","OLIVEHURST",115,"","CA",201505,"New",1,1,95961,1,NA
"2172271","CarSale",39.04,-121.56,95961,"2HGFB2F5XFH529917","HOND","CIVIC LX","4D",2015,"AUTONATION HONDA ROSEVILLE","OLIVEHURST",115,"R","CA",201505,"New",1,1,95961,1,NA
"2172272","CarSale",39.04,-121.56,95961,"5FNRL5H62FB084031","HOND","ODYSSEY EXL","VN",2015,"AUTONATION HONDA ROSEVILLE","OLIVEHURST",115,"R","CA",201505,"New",1,1,95961,1,NA
"2172273","CarSale",39.04,-121.56,95961,"1HGCR2F59FA137606","HOND","ACCORD SPRT","4D",2015,"FOLSOM LAKE HONDA","OLIVEHURST",115,"","CA",201505,"New",1,1,95961,1,NA
"2172274","CarSale",39.04,-121.56,95961,"5FNYF4H47FB063977","HOND","PILOT EX","UT",2015,"FOLSOM LAKE HONDA","OLIVEHURST",115,"","CA",201505,"New",1,1,95961,1,NA
"2172330","CarSale",39.04,-121.56,95961,"1HGCR2F36FA181075","HOND","ACCORD LX","4D",2015,"AUTONATION HONDA ROSEVILLE","OLIVEHURST",115,"","CA",201506,"New",1,1,95961,1,NA
"2172331","CarSale",39.04,-121.56,95961,"1HGCR2F39FA189185","HOND","ACCORD LX","4D",2015,"AUTONATION HONDA ROSEVILLE","OLIVEHURST",115,"","CA",201506,"New",1,1,95961,1,NA
"2172332","CarSale",39.04,-121.56,95961,"1HGCR2F58FA159743","HOND","ACCORD SPRT","4D",2015,"AUTONATION HONDA ROSEVILLE","OLIVEHURST",115,"R","CA",201506,"New",1,1,95961,1,NA
"2172333","CarSale",39.04,-121.56,95961,"5FNRL5H9XFB082294","HOND","ODYSSEY TOU","VN",2015,"AUTONATION HONDA ROSEVILLE","OLIVEHURST",115,"","CA",201506,"New",1,1,95961,1,NA
"2172393","CarSale",39.04,-121.56,95961,"2HGFG12629H509711","HOND","CIVIC LX","CP",2009,"AUTONATION HONDA ROSEVILLE","OLIVEHURST",115,"","CA",201501,"Used",2,1,95961,1,NA
"2172427","CarSale",39.04,-121.56,95961,"19XFB2F59FE274719","HOND","CIVIC LX","4D",2015,"AUTONATION HONDA ROSEVILLE","OLIVEHURST",115,"R","CA",201512,"New",1,1,95961,1,NA
"2172435","CarSale",39.04,-121.56,95961,"2T1BU4EE1AC468724","TOYT","COROLLA","4D",2010,"AUTONATION HONDA ROSEVILLE","OLIVEHURST",115,"","CA",201502,"Used",2,1,95961,1,NA
"2172619","CarSale",39.04,-121.56,95961,"1HGCR2F82DA147174","HOND","ACCORD EX-L","4D",2013,"AUTONATION HONDA ROSEVILLE","OLIVEHURST",115,"","CA",201505,"Used",2,1,95961,1,NA
"2172623","CarSale",39.04,-121.56,95961,"5FNRL5H46CB135427","HOND","ODYSSEY EX","VN",2012,"FOLSOM LAKE HONDA","OLIVEHURST",115,"","CA",201505,"Used",2,1,95961,1,NA
"2172671","CarSale",39.04,-121.56,95961,"1HGCS2A84CA007766","HOND","ACCORD EX-L","CP",2012,"AUTONATION HONDA ROSEVILLE","OLIVEHURST",115,"","CA",201506,"Used",2,1,95961,1,NA
"2172748","CarSale",39.04,-121.56,95961,"19XFB2F93FE259264","HOND","CIVIC EX-L","4D",2015,"AUTONATION HONDA ROSEVILLE","OLIVEHURST",115,"","CA",201507,"New",1,1,95961,1,NA
"2172749","CarSale",39.04,-121.56,95961,"1HGCR2F50FA201595","HOND","ACCORD SPRT","4D",2015,"ELK GROVE HONDA","OLIVEHURST",115,"","CA",201507,"New",1,1,95961,1,NA
"2172786","CarSale",39.04,-121.56,95961,"19XFB2F58EE240558","HOND","CIVIC LX","4D",2014,"AUTONATION HONDA ROSEVILLE","OLIVEHURST",115,"","CA",201507,"Used",2,1,95961,1,NA
"2172885","CarSale",39.04,-121.56,95961,"19XFB2F52FE260810","HOND","CIVIC LX","4D",2015,"AUTONATION HONDA ROSEVILLE","OLIVEHURST",115,"","CA",201508,"New",1,1,95961,1,NA
"2172886","CarSale",39.04,-121.56,95961,"19XFB2F55FE260798","HOND","CIVIC LX","4D",2015,"AUTONATION HONDA ROSEVILLE","OLIVEHURST",115,"R","CA",201508,"New",1,1,95961,1,NA
"2172887","CarSale",39.04,-121.56,95961,"1HGCR2F52FA204742","HOND","ACCORD SPRT","4D",2015,"AUTONATION HONDA ROSEVILLE","OLIVEHURST",115,"","CA",201508,"New",1,1,95961,1,NA
"2172888","CarSale",39.04,-121.56,95961,"3CZRM3H38FG710578","HOND","CR-V LX","UT",2015,"AUTONATION HONDA ROSEVILLE","OLIVEHURST",115,"","CA",201508,"New",1,1,95961,1,NA
"2172889","CarSale",39.04,-121.56,95961,"1HGCR2F5XFA181839","HOND","ACCORD SPRT","4D",2015,"ELK GROVE HONDA","OLIVEHURST",115,"","CA",201508,"New",1,1,95961,1,NA
"2173006","CarSale",39.04,-121.56,95961,"19XFB2F59FE273506","HOND","CIVIC LX","4D",2015,"AUTONATION HONDA ROSEVILLE","OLIVEHURST",115,"R","CA",201509,"New",1,1,95961,1,NA
"2173007","CarSale",39.04,-121.56,95961,"1HGCR2F59FA234322","HOND","ACCORD SPRT","4D",2015,"AUTONATION HONDA ROSEVILLE","OLIVEHURST",115,"","CA",201509,"New",1,1,95961,1,NA
"2173068","CarSale",39.04,-121.56,95961,"19XFB2F93CE055012","HOND","CIVIC EX-L","4D",2012,"FOLSOM LAKE HONDA","OLIVEHURST",115,"","CA",201509,"Used",2,1,95961,1,NA
"2173145","CarSale",39.04,-121.56,95961,"5FNRL5H45FB116534","HOND","ODYSSEY EX","VN",2015,"AUTONATION HONDA ROSEVILLE","OLIVEHURST",115,"R","CA",201510,"New",1,1,95961,1,NA
"2173146","CarSale",39.04,-121.56,95961,"1HGCR2F3XFA173402","HOND","ACCORD LX","4D",2015,"FOLSOM LAKE HONDA","OLIVEHURST",115,"R","CA",201510,"New",1,1,95961,1,NA
"2173179","CarSale",39.04,-121.56,95961,"JTMZF4DV3AD023169","TOYT","RAV4","UT",2010,"AUTONATION HONDA ROSEVILLE","OLIVEHURST",115,"","CA",201510,"Used",2,1,95961,1,NA
"2173184","CarSale",39.04,-121.56,95961,"2HGFG4A5XFH703425","HOND","CIVIC Si","CP",2015,"FOLSOM LAKE HONDA","OLIVEHURST",115,"","CA",201510,"Used",2,1,95961,1,NA
"2173278","CarSale",39.04,-121.56,95961,"19XFB2F56FE705355","HOND","CIVIC LX","4D",2015,"AUTONATION HONDA ROSEVILLE","OLIVEHURST",115,"","CA",201511,"New",1,1,95961,1,NA
"2173279","CarSale",39.04,-121.56,95961,"1HGCR2F51GA043429","HOND","ACCORD SPRT","4D",2016,"AUTONATION HONDA ROSEVILLE","OLIVEHURST",115,"","CA",201511,"New",1,1,95961,1,NA
"2173323","CarSale",39.04,-121.56,95961,"1HGCR2F85DA099752","HOND","ACCORD EX-L","4D",2013,"AUTONATION HONDA ROSEVILLE","OLIVEHURST",115,"","CA",201511,"Used",2,1,95961,1,NA
"2173389","CarSale",39.04,-121.56,95961,"2HGFC2F58GH506019","HOND","CIVIC LX","4D",2016,"AUTONATION HONDA ROSEVILLE","OLIVEHURST",115,"","CA",201512,"New",1,1,95961,1,NA
"2174871","CarSale",39.04,-120.97,95736,"3TMLU4EN6FM168275","TOYT","TACOMA DCAB","PU",2015,"FOLSOM LAKE HONDA","WEIMAR",61,"","CA",201509,"Used",2,2,95713,1,NA
"2175430","CarSale",39.05,-122.96,95453,"19XFB2F84FE275707","HOND","CIVIC EX","4D",2015,"ELK GROVE HONDA","LAKEPORT",33,"P","CA",201509,"New",1,0,95453,1,NA
"2176848","CarSale",39.05,-121.41,95692,"1HGCR2F52FA098339","HOND","ACCORD SPRT","4D",2015,"AUTONATION HONDA ROSEVILLE","WHEATLAND",115,"R","CA",201503,"New",1,1,95692,1,NA
"2176987","CarSale",39.05,-121.41,95692,"1HGCR2F84FA184357","HOND","ACCORD EX-L","4D",2015,"FOLSOM LAKE HONDA","WHEATLAND",115,"R","CA",201507,"New",1,1,95692,1,NA
"2177006","CarSale",39.05,-121.41,95692,"2HKRM4H59FH687722","HOND","CR-V EX","UT",2015,"AUTONATION HONDA ROSEVILLE","WHEATLAND",115,"","CA",201510,"New",1,1,95692,1,NA
"2177075","CarSale",39.05,-121.41,95692,"5YFBU4EE0DP097818","TOYT","COROLLA","4D",2013,"FOLSOM LAKE HONDA","WHEATLAND",115,"","CA",201510,"Used",2,1,95692,1,NA
"2177389","CarSale",39.05,-121.41,95692,"1HGCR3F80FA020996","HOND","ACCORD EX-L","4D",2015,"AUTONATION HONDA ROSEVILLE","WHEATLAND",115,"","CA",201503,"New",1,1,95692,1,NA
"2177422","CarSale",39.05,-121.41,95692,"1HGCT1B34FA010049","HOND","ACCORD LX-S","CP",2015,"AUTONATION HONDA ROSEVILLE","WHEATLAND",115,"R","CA",201507,"New",1,1,95692,1,NA
"2177463","CarSale",39.07,-122.79,95458,"2HGFB2F8XFH535162","HOND","CIVIC EX","4D",2015,"AUTONATION HONDA ROSEVILLE","LUCERNE",33,"P","CA",201505,"New",1,0,95458,1,NA
"2189533","CarSale",39.07,-121.69,95993,"1HGCR2F34FA082335","HOND","ACCORD LX","4D",2015,"AUTONATION HONDA ROSEVILLE","YUBA CITY",101,"","CA",201501,"New",1,1,95993,1,NA
"2189534","CarSale",39.07,-121.69,95993,"2HKRM3H55FH503628","HOND","CR-V EX","UT",2015,"AUTONATION HONDA ROSEVILLE","YUBA CITY",101,"","CA",201501,"New",1,1,95993,1,NA
"2189535","CarSale",39.07,-121.69,95993,"2HKRM3H57FH508295","HOND","CR-V EX","UT",2015,"AUTONATION HONDA ROSEVILLE","YUBA CITY",101,"","CA",201501,"New",1,1,95993,1,NA
"2189536","CarSale",39.07,-121.69,95993,"5FNRL5H66FB013057","HOND","ODYSSEY EXL","VN",2015,"AUTONATION HONDA ROSEVILLE","YUBA CITY",101,"","CA",201501,"New",1,1,95993,1,NA
"2189537","CarSale",39.07,-121.69,95993,"5FNYF4H32FB017920","HOND","PILOT EX","UT",2015,"AUTONATION HONDA ROSEVILLE","YUBA CITY",101,"","CA",201501,"New",1,1,95993,1,NA
"2189538","CarSale",39.07,-121.69,95993,"5FNYF4H58FB025960","HOND","PILOT EXL","UT",2015,"AUTONATION HONDA ROSEVILLE","YUBA CITY",101,"","CA",201501,"New",1,1,95993,1,NA
"2189932","CarSale",39.07,-121.69,95993,"3CZRM3H33FG701030","HOND","CR-V LX","UT",2015,"AUTONATION HONDA ROSEVILLE","YUBA CITY",101,"","CA",201504,"New",1,1,95993,1,NA
"2189933","CarSale",39.07,-121.69,95993,"1HGCR2F51FA110092","HOND","ACCORD SPRT","4D",2015,"FOLSOM LAKE HONDA","YUBA CITY",101,"R","CA",201504,"New",1,1,95993,1,NA
"2190068","CarSale",39.07,-121.69,95993,"19XFB2F88FE214859","HOND","CIVIC EX","4D",2015,"AUTONATION HONDA ROSEVILLE","YUBA CITY",101,"","CA",201505,"New",1,1,95993,1,NA
"2190069","CarSale",39.07,-121.69,95993,"1HGCR2F31FA137114","HOND","ACCORD LX","4D",2015,"AUTONATION HONDA ROSEVILLE","YUBA CITY",101,"","CA",201505,"New",1,1,95993,1,NA
"2190070","CarSale",39.07,-121.69,95993,"1HGCR2F38FA102389","HOND","ACCORD LX","4D",2015,"AUTONATION HONDA ROSEVILLE","YUBA CITY",101,"R","CA",201505,"New",1,1,95993,1,NA
"2190071","CarSale",39.07,-121.69,95993,"1HGCR2F5XFA149571","HOND","ACCORD SPRT","4D",2015,"AUTONATION HONDA ROSEVILLE","YUBA CITY",101,"","CA",201505,"New",1,1,95993,1,NA
"2190072","CarSale",39.07,-121.69,95993,"2HGFB2F86FH530167","HOND","CIVIC EX","4D",2015,"AUTONATION HONDA ROSEVILLE","YUBA CITY",101,"R","CA",201505,"New",1,1,95993,1,NA
"2190073","CarSale",39.07,-121.69,95993,"5FNYF3H34FB027245","HOND","PILOT SE","UT",2015,"AUTONATION HONDA ROSEVILLE","YUBA CITY",101,"R","CA",201505,"New",1,1,95993,1,NA
"2190074","CarSale",39.07,-121.69,95993,"5FNYF4H22FB051959","HOND","PILOT LX","UT",2015,"AUTONATION HONDA ROSEVILLE","YUBA CITY",101,"","CA",201505,"New",1,1,95993,1,NA
"2190076","CarSale",39.07,-121.69,95993,"2HKRM4H78FH652705","HOND","CR-V EX-L","UT",2015,"FOLSOM LAKE HONDA","YUBA CITY",101,"","CA",201505,"New",1,1,95993,1,NA
"2190190","CarSale",39.07,-121.69,95993,"2HGFB2F82FH535155","HOND","CIVIC EX","4D",2015,"AUTONATION HONDA ROSEVILLE","YUBA CITY",101,"R","CA",201506,"New",1,1,95993,1,NA
"2190191","CarSale",39.07,-121.69,95993,"2HGFB6E55FH706253","HOND","CIVIC Si","CP",2015,"AUTONATION HONDA ROSEVILLE","YUBA CITY",101,"","CA",201506,"New",1,1,95993,1,NA
"2190192","CarSale",39.07,-121.69,95993,"2HGFB6E5XFH706264","HOND","CIVIC Si","CP",2015,"AUTONATION HONDA ROSEVILLE","YUBA CITY",101,"R","CA",201506,"New",1,1,95993,1,NA
"2190193","CarSale",39.07,-121.69,95993,"5FNYF4H54FB070510","HOND","PILOT EXL","UT",2015,"AUTONATION HONDA ROSEVILLE","YUBA CITY",101,"","CA",201506,"New",1,1,95993,1,NA
"2190196","CarSale",39.07,-121.69,95993,"1HGCR2F36FA187653","HOND","ACCORD LX","4D",2015,"ELK GROVE HONDA","YUBA CITY",101,"","CA",201506,"New",1,1,95993,1,NA
"2190197","CarSale",39.07,-121.69,95993,"1HGCR3F86FA019285","HOND","ACCORD EX-L","4D",2015,"ELK GROVE HONDA","YUBA CITY",101,"","CA",201506,"New",1,1,95993,1,NA
"2190279","CarSale",39.07,-121.69,95993,"2FMDK3J92DBA44446","FORD","EDGE SEL","UT",2013,"AUTONATION HONDA ROSEVILLE","YUBA CITY",101,"","CA",201501,"Used",2,1,95993,1,NA
"2190283","CarSale",39.07,-121.69,95993,"1C6RR7GT0DS586514","RAM","1500 4x4 QU","PU",2013,"FOLSOM LAKE HONDA","YUBA CITY",101,"","CA",201501,"Used",2,1,95993,1,NA
"2190996","CarSale",39.07,-121.69,95993,"1HGCR2F30FA145334","HOND","ACCORD LX","4D",2015,"AUTONATION HONDA ROSEVILLE","YUBA CITY",101,"","CA",201507,"New",1,1,95993,1,NA
"2190997","CarSale",39.07,-121.69,95993,"1HGCR2F58FA223053","HOND","ACCORD SPRT","4D",2015,"AUTONATION HONDA ROSEVILLE","YUBA CITY",101,"","CA",201507,"New",1,1,95993,1,NA
"2190998","CarSale",39.07,-121.69,95993,"2HKRM4H52FH640466","HOND","CR-V EX","UT",2015,"AUTONATION HONDA ROSEVILLE","YUBA CITY",101,"","CA",201507,"New",1,1,95993,1,NA
"2190999","CarSale",39.07,-121.69,95993,"5FNRL5H47FB092057","HOND","ODYSSEY EX","VN",2015,"AUTONATION HONDA ROSEVILLE","YUBA CITY",101,"","CA",201507,"New",1,1,95993,1,NA
"2191100","CarSale",39.07,-121.69,95993,"19XFB2F51DE248838","HOND","CIVIC LX","4D",2013,"AUTONATION HONDA ROSEVILLE","YUBA CITY",101,"","CA",201507,"Used",2,1,95993,1,NA
"2191289","CarSale",39.07,-121.69,95993,"19XFB2F59FE251893","HOND","CIVIC LX","4D",2015,"AUTONATION HONDA ROSEVILLE","YUBA CITY",101,"","CA",201508,"New",1,1,95993,1,NA
"2191290","CarSale",39.07,-121.69,95993,"1HGCR2F58FA241276","HOND","ACCORD SPRT","4D",2015,"AUTONATION HONDA ROSEVILLE","YUBA CITY",101,"","CA",201508,"New",1,1,95993,1,NA
"2191291","CarSale",39.07,-121.69,95993,"1HGCR6F71FA013919","HOND","ACCORD HYBR","4D",2015,"AUTONATION HONDA ROSEVILLE","YUBA CITY",101,"","CA",201508,"New",1,1,95993,1,NA
"2191292","CarSale",39.07,-121.69,95993,"1HGCT2B81FA008924","HOND","ACCORD EX-L","CP",2015,"AUTONATION HONDA ROSEVILLE","YUBA CITY",101,"","CA",201508,"New",1,1,95993,1,NA
"2191293","CarSale",39.07,-121.69,95993,"5FNYF3H23FB023663","HOND","PILOT LX","UT",2015,"AUTONATION HONDA ROSEVILLE","YUBA CITY",101,"","CA",201508,"New",1,1,95993,1,NA
"2191294","CarSale",39.07,-121.69,95993,"5FNYF6H58GB010243","HOND","PILOT EXL","UT",2016,"AUTONATION HONDA ROSEVILLE","YUBA CITY",101,"","CA",201508,"New",1,1,95993,1,NA
"2191296","CarSale",39.07,-121.69,95993,"19XFB2F57FE278297","HOND","CIVIC LX","4D",2015,"ELK GROVE HONDA","YUBA CITY",101,"","CA",201508,"New",1,1,95993,1,NA
"2191297","CarSale",39.07,-121.69,95993,"19XFB2F8XFE278692","HOND","CIVIC EX","4D",2015,"FOLSOM LAKE HONDA","YUBA CITY",101,"","CA",201508,"New",1,1,95993,1,NA
"2191298","CarSale",39.07,-121.69,95993,"1HGCR2F87FA202821","HOND","ACCORD EX-L","4D",2015,"FOLSOM LAKE HONDA","YUBA CITY",101,"","CA",201508,"New",1,1,95993,1,NA
"2191593","CarSale",39.07,-121.69,95993,"19XFB2F83FE269591","HOND","CIVIC EX","4D",2015,"AUTONATION HONDA ROSEVILLE","YUBA CITY",101,"R","CA",201509,"New",1,1,95993,1,NA
"2191594","CarSale",39.07,-121.69,95993,"1HGCR2F54FA201387","HOND","ACCORD SPRT","4D",2015,"AUTONATION HONDA ROSEVILLE","YUBA CITY",101,"","CA",201509,"New",1,1,95993,1,NA
"2191595","CarSale",39.07,-121.69,95993,"5FNYF5H51GB009462","HOND","PILOT EXL","UT",2016,"AUTONATION HONDA ROSEVILLE","YUBA CITY",101,"","CA",201509,"New",1,1,95993,1,NA
"2191600","CarSale",39.07,-121.69,95993,"1HGCR2F77FA268955","HOND","ACCORD EX","4D",2015,"ELK GROVE HONDA","YUBA CITY",101,"","CA",201509,"New",1,1,95993,1,NA
"2191601","CarSale",39.07,-121.69,95993,"1HGCR2F80FA244201","HOND","ACCORD EX-L","4D",2015,"ELK GROVE HONDA","YUBA CITY",101,"","CA",201509,"New",1,1,95993,1,NA
"2191602","CarSale",39.07,-121.69,95993,"19XFB2F96FE263423","HOND","CIVIC EX-L","4D",2015,"FOLSOM LAKE HONDA","YUBA CITY",101,"","CA",201509,"New",1,1,95993,1,NA
"2191726","CarSale",39.07,-121.69,95993,"2HGFG3B56CH543354","HOND","CIVIC LX","CP",2012,"FOLSOM LAKE HONDA","YUBA CITY",101,"","CA",201509,"Used",2,1,95993,1,NA
"2191908","CarSale",39.07,-121.69,95993,"19XFB2F56FE700642","HOND","CIVIC LX","4D",2015,"AUTONATION HONDA ROSEVILLE","YUBA CITY",101,"","CA",201510,"New",1,1,95993,1,NA
"2191909","CarSale",39.07,-121.69,95993,"19XFB2F98FE279946","HOND","CIVIC EX-L","4D",2015,"AUTONATION HONDA ROSEVILLE","YUBA CITY",101,"","CA",201510,"New",1,1,95993,1,NA
"2191910","CarSale",39.07,-121.69,95993,"1HGCR2F34FA235604","HOND","ACCORD LX","4D",2015,"AUTONATION HONDA ROSEVILLE","YUBA CITY",101,"","CA",201510,"New",1,1,95993,1,NA
"2191911","CarSale",39.07,-121.69,95993,"1HGCR2F56FA216473","HOND","ACCORD SPRT","4D",2015,"AUTONATION HONDA ROSEVILLE","YUBA CITY",101,"","CA",201510,"New",1,1,95993,1,NA
"2191913","CarSale",39.07,-121.69,95993,"1HGCR2F03GA001011","HOND","ACCORD EX","4D",2016,"FOLSOM LAKE HONDA","YUBA CITY",101,"","CA",201510,"New",1,1,95993,1,NA
"2191914","CarSale",39.07,-121.69,95993,"1HGCR2F30GA030931","HOND","ACCORD LX","4D",2016,"FOLSOM LAKE HONDA","YUBA CITY",101,"","CA",201510,"New",1,1,95993,1,NA
"2192128","CarSale",39.07,-121.69,95993,"1HGCR2F71GA001585","HOND","ACCORD EX","4D",2016,"AUTONATION HONDA ROSEVILLE","YUBA CITY",101,"","CA",201511,"New",1,1,95993,1,NA
"2192129","CarSale",39.07,-121.69,95993,"1HGCR2F79GA025018","HOND","ACCORD EX","4D",2016,"AUTONATION HONDA ROSEVILLE","YUBA CITY",101,"","CA",201511,"New",1,1,95993,1,NA
"2192130","CarSale",39.07,-121.69,95993,"1HGCR2F79GA026055","HOND","ACCORD EX","4D",2016,"AUTONATION HONDA ROSEVILLE","YUBA CITY",101,"","CA",201511,"New",1,1,95993,1,NA
"2192339","CarSale",39.07,-121.69,95993,"19XFB2F56FE295494","HOND","CIVIC LX","4D",2015,"AUTONATION HONDA ROSEVILLE","YUBA CITY",101,"","CA",201512,"New",1,1,95993,1,NA
"2192340","CarSale",39.07,-121.69,95993,"19XFC1F32GE202025","HOND","CIVIC EX-T","4D",2016,"AUTONATION HONDA ROSEVILLE","YUBA CITY",101,"","CA",201512,"New",1,1,95993,1,NA
"2192341","CarSale",39.07,-121.69,95993,"5FNYF5H53GB016249","HOND","PILOT EXL","UT",2016,"AUTONATION HONDA ROSEVILLE","YUBA CITY",101,"","CA",201512,"New",1,1,95993,1,NA
"2192342","CarSale",39.07,-121.69,95993,"5FNYF6H5XGB042420","HOND","PILOT EXL","UT",2016,"FOLSOM LAKE HONDA","YUBA CITY",101,"","CA",201512,"New",1,1,95993,1,NA
"2192440","CarSale",39.07,-121.69,95993,"1HGCR2F38EA206993","HOND","ACCORD LX","4D",2014,"AUTONATION HONDA ROSEVILLE","YUBA CITY",101,"","CA",201512,"Used",2,1,95993,1,NA
"2192441","CarSale",39.07,-121.69,95993,"3N1AB6AP4CL760195","NISS","SENTRA","4D",2012,"AUTONATION HONDA ROSEVILLE","YUBA CITY",101,"","CA",201512,"Used",2,1,95993,1,NA
"2196641","CarSale",39.08,-120.65,95631,"5FNYF4H58FB037817","HOND","PILOT EXL","UT",2015,"AUTONATION HONDA ROSEVILLE","FORESTHILL",61,"","CA",201501,"New",1,2,95631,1,NA
"2196642","CarSale",39.08,-120.65,95631,"5FNYF4H60FB021443","HOND","PILOT EXL","UT",2015,"AUTONATION HONDA ROSEVILLE","FORESTHILL",61,"","CA",201501,"New",1,2,95631,1,NA
"2196873","CarSale",39.08,-120.65,95631,"3HGGK5G58FM738966","HOND","FIT LX","5D",2015,"AUTONATION HONDA ROSEVILLE","FORESTHILL",61,"","CA",201501,"New",1,2,95631,1,NA
"2196958","CarSale",39.08,-120.65,95631,"1HGCR2F31FA146394","HOND","ACCORD LX","4D",2015,"AUTONATION HONDA ROSEVILLE","FORESTHILL",61,"R","CA",201506,"New",1,2,95631,1,NA
"2196959","CarSale",39.08,-120.65,95631,"3HGGK5H86FM758772","HOND","FIT EX-L","5D",2015,"AUTONATION HONDA ROSEVILLE","FORESTHILL",61,"","CA",201506,"New",1,2,95631,1,NA
"2196960","CarSale",39.08,-120.65,95631,"3CZRU6H50GM709625","HOND","HR-V EX","UT",2016,"AUTONATION HONDA ROSEVILLE","FORESTHILL",61,"","CA",201506,"New",1,2,95631,1,NA
"2196984","CarSale",39.08,-120.65,95631,"5J6RM4H56EL049948","HOND","CR-V EX","UT",2014,"AUTONATION HONDA ROSEVILLE","FORESTHILL",61,"","CA",201502,"Used",2,2,95631,1,NA
"2197068","CarSale",39.08,-120.65,95631,"JHLRM4H55CC021967","HOND","CR-V EX","UT",2012,"AUTONATION HONDA ROSEVILLE","FORESTHILL",61,"","CA",201507,"Used",2,2,95631,1,NA
"2197098","CarSale",39.08,-120.65,95631,"3HGGK5G59FM743092","HOND","FIT LX","5D",2015,"AUTONATION HONDA ROSEVILLE","FORESTHILL",61,"","CA",201508,"New",1,2,95631,1,NA
"2197165","CarSale",39.08,-120.65,95631,"1HGCR3F92GA004535","HOND","ACCORD TOUR","4D",2016,"AUTONATION HONDA ROSEVILLE","FORESTHILL",61,"","CA",201510,"New",1,2,95631,1,NA
